ID,SONG,DOT1,DISC1,DOT2,DISC2,DOUBLE,DOT,DISC,SINGLE,ABI
dangni 当你,当你,B203,"【开始】B开第三根蓝条：右侧④⑤散点后，爆左下⑥蓝条
【结束】右侧竖排②③④三连点。",B291,"【开始】左侧⑥⑦散点后，爆左下⑧左滑蓝条。
【结束】左下⑦绿条按住，右下①单点。",64,B203,"【开始】B开第三根蓝条：右侧④⑤散点后，爆左下⑥蓝条
【结束】右侧竖排②③④三连点。",32,1
dangranshixuanzheyuanliangta当然是选择原谅她,当然是选择原谅她,B154,"【开始】右手①②③连点后，爆中左下④单点
【结束】左手⑥直角绿条尾",B202,"【开始】左上⑤长绿后，爆右上向下⑥⑦⑧点点绿
【结束】上方向右④⑤⑥连点",50,B154,"【开始】右手①②③连点后，爆中左下④单点
【结束】左手⑥直角绿条尾",26,2
dangshijiebengta 当世界崩塌,当世界崩塌,A169,"【开始】短空气后，爆右侧向左①②③斜连点。
【结束】左侧④⑤⑥点点绿的④号点。",B314,"【开始】短空气后，爆左侧向右①②③斜连点。
【结束】右侧④⑤⑥点点绿的④号点。",46,B314,"【开始】短空气后，爆左侧向右①②③斜连点。
【结束】右侧④⑤⑥点点绿的④号点。",23,2
daoying 倒影,倒影,A139,"【开始】右3单点后，爆右4 .5连点。
【结束】左6蓝条结束。",B315,"【开始】左3单点后，爆左上4.5连点。
【结束】右6蓝条结束。",52,B315,"【开始】左3单点后，爆左上4.5连点。
【结束】右6蓝条结束。",26,1
daozuihouwomenhaishizoudiul 到最后我们还是走丢了,到最后我们还是走丢了,B146,"【开始】左手⑥短绿后，爆右下①单点。
【结束】左上③单点。（备注）",B287,"【开始】左手③长绿后，爆右下起④{m}蓝条。
【结束】左下⑤绿条头。",48,B287,"【开始】左手③长绿后，爆右下起④{m}蓝条。
【结束】左下⑤绿条头。",26,2
daybyday day by day,DAY BY DAY,A122,"【开始】副歌开始，爆第二次双点，上方4-4双点。
【结束】右下7蓝条尾。（双排一样）",B298,"【开始】副歌开始，爆第二次双点，上方4-4双点。
【结束】右下7蓝条尾。（双排一样）",66,A122,"【开始】副歌开始，爆第二次双点：上方④-④双点。
【结束】右下⑦蓝条尾。",33,2
dayishujia 大艺术家,大艺术家（困难版）,A383,"【开始】⑮[β]型双蓝后过②双绿，爆③-⑥连续双点。
【结束】中间⑧蓝条前2cb。（双排一样）（备注）",B835,"【开始】⑮[β]型双蓝后过②双绿，爆③-⑥连续双点。
【结束】中间⑧蓝条前2cb。（双排一样）（备注）",132,A383,"【开始】⑮[β]型双蓝后过②双绿，爆③-⑥连续双点。
【结束】中间⑧蓝条前2cb。9双排一样）（备注）",66,1
dazhenglangman 大正浪漫,大正浪漫,B165,"【开始】左上③单点后，爆左中④单点
【结束】",B202,"【开始】​右上⑪短绿后，爆左下向上①②连点
【结束】",56,B186,"【开始】右3单点后，爆左上4蓝条。
【结束】中上偏左12连点。",29,1
dearfuturehusband dear future husband,Dear Future Husband,A69,"【开始】右手①②散点后，爆右下向上③-⑤点点绿。（极）
【结束】⑦⑧连点。（偷）  389爆右下向上③-⑤点点绿",B225,"【开始】爆B开：右上斜下外滑①蓝条。
【结束】左手②单点。",61,A69,【开始】右手①②散点后，爆右下向上③-⑤点点绿。（极）      【结束】⑦⑧连点。（偷）,32,1
dengwoxianshuo 等我先说,等我先说,A148,"【开始】左下⑨绿条后，爆右下向左①②③连点。
【结束】左下⑫单点。",B340,"【开始】左上⑤-⑦连点后，爆右上⑧单点。
【结束】右上⑩[m]型蓝条尾。",60,A148,"【开始】左下⑨绿条后，爆右下向左①②③连点。
【结束】左下⑫单点。（备注）",30,2
dengyichangdayu 第一场大雨,等一场大雨,B200,"【开始】中左下⑥单点后，爆中右下⑦右滑蓝条
【结束】右上③④连点",B245,"【开始】中右下⑤单点后，爆左上⑥单点
【结束】右上③长绿头",50,B200,"【开始】中左下⑥单点后，爆中右下⑦右滑蓝条
【结束】右上③④连点",25,2
dididada 滴滴答答,滴滴答答,A123,"【开始】左上⑨长绿后，过中右10单点，爆中右上向右①②③④连点
【结束】中右上⑥⑦连点（双排一样）",B363,"【开始】左上⑨长绿结束后，爆中右上向右①②③④连点
【结束】中右上⑥⑦连点（双排一样）",61,A123,"【开始】左上⑨长绿后，过中右10单点，爆中右上向右①②③④连点
【结束】中右上⑥⑦连点（双排一样）",30,1
diqiutaolijihua 地球逃离计划,地球逃离计划,B228,"【开始】右上4.5点绿后，爆中上偏左6单点。
【结束】右10蓝条结束。",B303,"【开始】左8单点后，爆右上9.10连点。
【结束】左2.3连点的2单点。",61.9,B303,"【开始】左8单点后，爆右上9.10连点。
【结束】左2.3连点的2单点。",34,2
diwugejijie 第五个季节,第五季节,A111,"【开始】右侧2短绿后，爆左上3单点。
【结束】中右上1单点。",B254,"【开始】右下3单点后，爆中右下向上4.5.6连点。
【结束】右下1上滑蓝条尾。",54,B254,"【开始】右下3单点后，爆中右下向上4.5.6连点。
【结束】右下1上滑蓝条尾。",28,1
diyilvchenxi 第一缕晨曦,第一缕晨曦,A118,"【开始】偏右9绿条，爆条尾。
【结束】偏右5蓝条尾。",B291,"【开始】偏右9绿条，爆条尾。
【结束】偏右5蓝条尾。",50,A118,"【开始】偏右9绿条，爆条尾。
【结束】偏右5蓝条尾。",25,1
dontgo dont go,Don't Go,A115,"【开始】左下6.7.8点点绿后，爆中上偏右1单点。
【结束】右5单点。",A208,"【开始】左下9.10点绿后，爆中下偏右起“ ╯ ”型1.2.3.4向上四连点。（建议左手）
【结束】左7.8.9三连点的8单点。",59.6,A208,"【开始】左下9.10点绿后，爆中下偏右起“ ╯ ”型1.2.3.4向上四连点。（建议左手）
【结束】左7.8.9三连点的8单点。",30.8,1
don'twakemeup don't wake me up,Don't wake me up,B368,"【开始】右3.4点绿后，爆左下5蓝条。
【结束】左中2单点。",B409,"【开始】右上9短绿条后，爆左下1.2点蓝。
【结束】左下6绿条头。",55.8,B409,"【开始】右上9短绿条后，爆左下1.2点蓝。
【结束】左下6绿条头。",28,1
dopelovers dope lovers,Dope  Lovers,A183,"【开始】左下①短绿按住，爆右下起②【S】蓝条
【结束】右下⑤右滑蓝条头（双排一样）",B447,"【开始】右上④短绿按住，爆左上起⑤【S】蓝条
【结束】左上⑤左滑蓝条头（双排一样）",59,A183,"【开始】左下①短绿按住，爆右下起②【S】蓝条
【结束】右下⑤右滑蓝条头（双排一样）",30,1
doraradora doraradora,"Doraradora
（非压爆带极限）",A46,"【开始】右手7号单点后，爆右下8开三连点。
【结束】4号单点",B240,"【开始】左上6单点后，爆左手7单点。
【结束】右下3号蓝条。",60,B240,"【开始】左上6单点后，爆左手7单点。
【结束】右下3蓝条尾。（备注）",30,2
doudouzhuanzhuan 兜兜转转,兜兜转转,A120,"【开始】右下1单点后，爆右上2左滑蓝条。
【结束】中左上6.7连点。",B270,"【开始】左上1单点后，爆左下2右滑蓝条。
【结束】中右下6.7连点。",47,A120,"【开始】右下1单点后，爆右上2左滑蓝条。
【结束】中左上6.7连点。",24,1
downtown downtown,Downtown,A90（存）,"【开始】左上3单点后，爆中下456连点。
【结束】右下789连点。",B196,"【开始】左上4绿条后，爆右上56连点。
【结束】左上8910连点。",53,B207,"【开始】左上3蓝条后，爆右下4单点。
【结束】右上1单点。",27,2
drumgodum drum go dum,Drum  Go Dum,A111,"【开始】中左上 ⑪ 单点后，爆左侧 ⑫长绿
【结束】左上⑤单点（偷）",B356,"【开始】左下⑤单点后，爆左上⑥右滑蓝条
【结束】右上④⑤⑥连点",57,B356,"【开始】左下⑤单点后，爆左上⑥右滑蓝条
【结束】右上④⑤⑥连点",29,1
duoshaogeyuzhou 多少个宇宙,多少个宇宙,A85,"【开始】右上1.2.3向右三连点的3单点。（实在不行爆右下4单点）
【结束】中下5双蓝条结束。（注意爆气双点1.2.3）",B231,"【开始】右上1.2.3向右三连点的3单点
【结束】中下5双蓝条结束。",61,B231,"【开始】右上1.2.3向右三连点的3单点
【结束】中下5双蓝条结束。",31,1
duoyoudarao 多有打扰,多有打扰,A44,"【开始】右下，中下两个单点后爆左下4号单点。
【结束】右上5单点。",A115,"【开始】中上4号绿条后爆左下5单点
【结束】左上2单点。",44,A115,"【开始】中上4号绿条后爆左下5单点
【结束】左上2单点。",23,2
dura dura,Dura,A177,"【开始】左手⑪-⑮连点后，爆右手⑯下滑蓝条。
【结束】右手⑨蓝条尾&上方⑩单点。（备注）",B469,"【开始】右手②-④点点绿后，按住左手⑤绿条，过3cb爆。
【结束】左下⑯⑰⑱连点。（非满分）（备注）",90,A177,"【开始】左手⑪-⑮连点后，爆右手⑯下滑蓝条。
【结束】右手⑨蓝条尾&上方⑩单点。",49,1
enemy enemy,Enemy,A190,"【开始】⑥-⑥双绿条后，按住左①蓝条，爆条尾+中下偏右②向上蓝条
【结束】右③蓝条结束+左④单点",B453,"【开始】左⑩单点后，爆中上偏右⑪单点
【结束】左⑤绿条结束+右⑥绿条头",74.1,A190,"【开始】⑥-⑥双绿条后，按住左①蓝条，爆条尾+中下偏右②向上蓝条
【结束】右③蓝条结束+左④单点",39,1
eternalreality eternal reality,eternal  reality,A250,"【开始】中右下④单点后，爆中左下⑤单点。
【结束】左手③-⑦连点。",B482,"【开始】中右④蓝条后，爆左下起⑤-⑨四连点接蓝条。
【结束】左手⑩-⑬连点的⑫号点。",67,B482,"【开始】中右④蓝条后，爆左下起⑤-⑨四连点接蓝条。
【结束】左手⑩-⑬连点的⑫号点。",35,1
faded faded,Faded（困难版）,B417,"【开始】⑫-⑰六个单点后，爆右下起①-⑤连点。
【结束】中左⑥蓝条尾。（备注）",B453,"【开始】中左⑥蓝条后过四个点，爆右中上①开转圈连点。
【结束】右手⑭-⑱连点尾。（备注）",66,B441,"【开始】中右⑯蓝条后过四个点，爆右上起①-⑤连点。
【结束】左下⑦单点。",35,1
fancylike fancy like,Fancy  Like,A144,"【开始】左下⑧短绿按住，爆中右上向右①②③连点
【结束】中左上④单点（双排一样）",B357,"【开始】右上⑧短绿按住，爆中左下向左⑨⑩⑪ 连点
【结束】中右下⑨单点（双排一样）",62,A144,"【开始】左下⑧短绿按住，爆中右上向右①②③连点
【结束】中左上④单点（双排一样）",31,1
fangkong 放空,放空,B129,"【开始】右上1.2连点后，爆中右下3单点。
【结束】左下8单点。(一爆B205中右下3单点同分）",B165,"【开始】中左上1单点后，爆中下2单点。
【结束】右侧6单点。",49,B165,"【开始】中左上1单点后，爆中下2单点。
【结束】右侧6单点。",25,2
feiniaohechan 飞鸟和蝉,飞鸟和婵,A69,"【开始】右手5.6.7散点后，爆中右下8右滑蓝条。
【结束】左手7蓝条尾。",B345,"【开始】左手5.6.7散点后，爆中左下8左滑蓝条。
【结束】左手7蓝条尾。",59,B345,"【开始】左手5.6.7散点后，爆中左下8左滑蓝条。
【结束】左手7蓝条尾。",30,1
feiniaoyuwu 飞鸟与雾,飞鸟与雾,B271,"【开始】左下4绿条后，爆右上5单点。
【结束】右7绿条头。",B328,"【开始】右上4单点后，爆长右下5绿条。
【结束】右9蓝条结束+左10点。",46,B328,"【开始】右上4单点后，爆右下5绿条。
【结束】右9蓝条结束+左10点。",23,1
fengchuiguobaqianli 风吹过八千里,风吹过八千里,A155,"【开始】左上15单点后，爆右上1单点。
【结束】左456连点的5号点。",B346,"【开始】左边11 12点绿后，爆右下12连点。
【结束】右下6蓝条中间。",48,B346,"【开始】左边11 12点绿后，爆右下12连点。
【结束】右下6蓝条中间。",24,1
fengdeyanse 风的颜色,风的颜色,B249,"【开始】左下10.11点绿后，爆中上偏右1.2.3三连点
【结束】左上7单点。",B292,"【开始】左3.4连点后，爆右下↓5.6连点。
【结束】右下10单点。",61.8,B249,"【开始】左下10.11点绿后，爆中上偏右1.2.3三连点
【结束】左上7单点。",31,1
fenxianggeisheini 分享给谁呢,分享给谁呢,A110,"【开始】左1.2单点后，爆中上偏右3.4连点，
【结束】右4.5连点。",B235,"【开始】右1.2单点后。爆中下偏左3.4连点。
【结束】左4.5连点。",51.8,B235,"【开始】右1.2单点后。爆中下偏左3.4连点。
【结束】左4.5连点。",26,1
fiesta fiesta,FIESTA,A134,"【开始】左7绿条后，爆右下1单点。
【结束】右下11点。（点太乱）",B293,"【开始】右15短绿条后，爆左1点。
【结束】右上5点",65,B293,"【开始】右15短绿条后，爆左1点。
【结束】右上5单点。",33,1
fightforyou fight for you,Fight For You,A189,"【开始】⑬⑭两绿条后过①单点，爆左手②-④竖连点。
【结束】左手⑧蓝条尾。",A318,"【开始】①-⑩连点和⑪⑫两绿条后，爆左上①开头连点。
【结束】左上⑧⑨⑩连点的⑨号点。",77,A318,"【开始】①-⑩连点和⑪⑫两绿条后，爆左上①开头连点。
【结束】左上⑧⑨⑩连点的⑨号点。",40,1
fiowerdance fiower dance,Flower Dance（困难版）,A150,"【开始】中间六个绿条后，爆第二根蓝条：左下⑪左滑蓝条。
【结束】⑥蓝条尾&⑦蓝条头。（双排一样）（备注）",B446,"【开始】中间六个绿条后，爆第二根蓝条：右下⑪右滑蓝条。
【结束】⑥蓝条尾&⑦蓝条头。（双排一样）（备注）",88,B373,"【开始】左手①-④连点后，爆右下至上⑤-⑧连点。
【结束】⑦蓝条尾&⑧单点。（非满分）（备注）",44,1
firefly firefly,Firefly,B269,"【开始】B开，爆左上①绿条&右手①右滑蓝条。
【结束】左手三组双点后，右上⑥单点。",B455,"【开始】右下⑥[O]型蓝条后，爆右上向左②③④点点蓝。
【结束】左上⑥-⑧三组双点。（备注）",88,B455,"【开始】右下⑥[O]型蓝条后，爆右上向左②③④点点蓝。
【结束】左上⑥-⑧三组双点。（备注）",47,2
